Year,Make,Model,Engine,Oil Type,Oil Capacity
2014,GMC Trucks,Sierra 2500 HD,6.0,5W-30 Dexos Approved Synthetic,6 qts. with filter
2014,GMC Trucks,Sierra 2500 HD,Diesel 6.6,15W-40 or 5W-40,10 qts. with filter
2014,GMC Trucks,Sierra 3500,6.0,5W-30 Dexos Approved Synthetic,6 qts. with filter
2014,GMC Trucks,Sierra 3500,Diesel 6.6,15W-40 or 5W-40,10 qts. with filter
2014,GMC Trucks,Terrain,2.4,5W-30 Dexos Approved Synthetic,5 qts. with filter
2014,GMC Trucks,Terrain,3.6,5W-30 Dexos Approved Synthetic,6 qts. with filter
2014,GMC Trucks,Yukon,5.3,5W-30 Dexos Approved Synthetic,6 qts. with filter
2014,GMC Trucks,Yukon,6.2,5W-30 Dexos Approved Synthetic,6 qts. with filter
2014,GMC Trucks,Yukon XL,5.3,5W-30 Dexos Approved Synthetic,6 qts. with filter
2014,GMC Trucks,Yukon XL,6.2,5W-30 Dexos Approved Synthetic,6 qts. with filter
2014,Honda,Accord,2.0,0W-20,3.9 qts. with filter
2014,Honda,Accord,2.4,0W-20,4.4 qts. with filter
2014,Honda,Accord,3.5,0W-20,4.5 qts. with filter
2014,Honda,Accord CrossTour,2.4,0W-20,4.2 qts. with filter
2014,Honda,Accord CrossTour,3.5,0W-20,4.5 qts. with filter
2014,Honda,CR-V,2.4,0W-20,4.2 qts. with filter
2014,Honda,CR-Z,1.5,0W-20,3.8 qts. with filter
2014,Honda,Civic,1.5,0W-20,3.8 qts. with filter
2014,Honda,Civic,1.8,0W-20,3.9 qts. with filter
2014,Honda,Civic,2.4,0W-20,4.4 qts. with filter
2014,Honda,Insight,1.3,0W-20,3.4 qts. with filter
2014,Honda,Odyssey,3.5,0W-20,4.5 qts. with filter
2014,Honda,Pilot,3.5,0W-20,4.5 qts. with filter
2014,Honda,Ridgeline,3.5,0W-20,4.5 qts. with filter
2014,Hyundai,Accent,1.6,5W-20,3.8 qts. with filter
2014,Hyundai,Azera,3.3,5W-30,6 qts. with filter
2014,Hyundai,Elantra,1.8,5W-20,4.2 qts. with filter
2014,Hyundai,Elantra,2.0,5W-20,4.2 qts. with filter
2014,Hyundai,Elantra Coupe,2.0,5W-20,4.2 qts. with filter
2014,Hyundai,Equus,5.0,5W-20,7.6 qts. with filter
2014,Hyundai,Genesis,3.8,5W-30,6 qts. with filter
2014,Hyundai,Genesis,5.0,5W-20,7.6 qts. with filter
2014,Hyundai,Genesis Coupe,3.8,5W-30,6 qts. with filter
2014,Hyundai,Genesis Coupe,Turbo 2.0,5W-30,5.7 qts. with filter
2014,Hyundai,Santa Fe,2.4,5W-20,5.3 qts. with filter
2014,Hyundai,Santa Fe,3.3,5W-30,6 qts. with filter
2014,Hyundai,Santa Fe,Turbo 2.0,5W-30,5.3 qts. with filter
2014,Hyundai,Sonata,Eighth digit of vin (4) 2.4,5W-20,4.8 qts. with filter
2014,Hyundai,Sonata,Eighth digit of vin (C) 2.4,5W-20,5.3 qts. with filter
2014,Hyundai,Sonata,Turbo 2.0,5W-30,5.3 qts. with filter
2014,Hyundai,Tucson,2.0,5W-20,4.2 qts. with filter
2014,Hyundai,Tucson,2.4,5W-20,5.3 qts. with filter
2014,Hyundai,Veloster,1.6,5W-20,3.8 qts. with filter
2014,Hyundai,Veloster,Turbo 1.6,5W-30,4.8 qts. with filter
2014,Infiniti,Q50,3.5,5W-30,5.2 qts. with filter
2014,Infiniti,Q50,3.7,5W-30,5.2 qts. with filter
2014,Infiniti,Q60,3.7,5W-30,5.2 qts. with filter
2014,Infiniti,Q70,3.5,5W-30,5.2 qts. with filter
2014,Infiniti,Q70,3.7,5W-30,5.2 qts. with filter
2014,Infiniti,Q70,5.6,5W-30,6.3 qts. with filter
2014,Infiniti,QX50,3.7,5W-30,5.2 qts. with filter
2014,Infiniti,QX60,2.5,0W-20,6 qts. with filter
2014,Infiniti,QX60,3.5,5W-30,5 qts. with filter
2014,Infiniti,QX70,3.7,5W-30,5.2 qts. with filter
2014,Infiniti,QX70,5.0,5W-30,6.4 qts. with filter
2014,Infiniti,QX80,5.6,5W-30,6.9 qts. with filter
2014,Jaguar,F-Type,3.0,0W-20,7.7 qts. with filter
2014,Jaguar,F-Type,5.0,0W-20,7.7 qts. with filter
2014,Jaguar,XF,3.0,0W-20,7.7 qts. with filter
2014,Jaguar,XF,5.0,5W-20,7.7 qts. with filter
2014,Jaguar,XF,Turbo 2.0,5W-30,5.7 qts. with filter
2014,Jaguar,XFR,5.0,5W-20,7.7 qts. with filter
2014,Jaguar,XFR-S,5.0,5W-20,7.7 qts. with filter
2014,Jaguar,XJ,3.0,0W-20,All Wheel Drive 6.9 qts. Rear Wheel Drive 7.7 qts. with filter
2014,Jaguar,XJ,5.0,0W-20,7.7 qts. with filter
2014,Jaguar,XJR,5.0,0W-20,7.7 qts. with filter
2014,Jaguar,XK,5.0,0W-20,7.7 qts. with filter
2014,Jaguar,XKR,5.0,0W-20,7.7 qts. with filter
2014,Jaguar,XKR-S,5.0,0W-20,7.7 qts. with filter
2014,Jeep,Cherokee,2.4,0W-20,5.5 qts. with filter
2014,Jeep,Cherokee,3.2,5W-20,5.9 qts. with filter
2014,Jeep,Compass,2.0,5W-20,4.5 qts. with filter
2014,Jeep,Compass,2.4,5W-20,4.5 qts. with filter
2014,Jeep,Grand Cherokee,3.6,5W-20,5.9 qts. with filter
2014,Jeep,Grand Cherokee,5.7,5W-20,7 qts. with filter
2014,Jeep,Grand Cherokee,6.4,0W-40,7 qts. with filter
2014,Jeep,Grand Cherokee,Diesel 3.0,5W-30 Synthetic European Car Formula,8 qts. with filter
2014,Jeep,Patriot,2.0,5W-20,4.5 qts. with filter
2014,Jeep,Patriot,2.4,5W-20,4.5 qts. with filter
2014,Jeep,Wrangler,3.6,5W-20,6 qts. with filter
2014,Kia,Cadenza,3.3,5W-30,6 qts. with filter
2014,Kia,Forte,1.8,5W-20,4.2 qts. with filter
2014,Kia,Forte,2.0,5W-20,4.2 qts. with filter
2014,Kia,Forte 5,2.0,5W-20,4.2 qts. with filter
2014,Kia,Forte 5,Turbo 1.6,5W-30,4.8 qts. with filter
2014,Kia,Forte Koup,2.0,5W-20,4.2 qts. with filter
2014,Kia,Forte Koup,Turbo 1.6,5W-30,4.8 qts. with filter
2014,Kia,Optima,2.4,5W-20,5.3 qts. with filter
2014,Kia,Optima,Turbo 2.0,5W-30,5.3 qts. with filter
2014,Kia,Rio,1.6,5W-20,3.5 qts. with filter
2014,Kia,Sedona,3.5,5W-20,6 qts. with filter
2014,Kia,Sorento,2.4,5W-30,4.9 qts. with filter
2014,Kia,Sorento,3.3,5W-30,6 qts. with filter
2014,Kia,Soul,1.6,5W-20,3.8 qts. with filter
2014,Kia,Soul,2.0,5W-20,4.2 qts. with filter
2014,Kia,Sportage,2.4,5W-20,4.9 qts. with filter
2014,Kia,Sportage,Turbo 2.0,5W-30,4.9 qts. with filter
2014,Land Rover,LR2,Turbo 2.0,5W-30,5.7 qts. with filter
2014,Land Rover,LR4,3.0,5W-20 or 0W-20,8.5 qts. with filter
2014,Land Rover,Range Rover,3.0,5W-20,8.5 qts. with filter
2014,Land Rover,Range Rover,5.0,5W-20,8.5 qts. with filter
2014,Land Rover,Range Rover Sport,3.0,5W-20,8.5 qts. with filter
2014,Land Rover,Range Rover Sport,5.0,5W-20,8.5 qts. with filter
2014,Land Rover,Ranger Rover Evoque,Turbo 2.0,5W-30,5.9 qts. with filter
2014,Lexus,CT200H,1.8,0W-20,4.4 qts. with filter
2014,Lexus,ES300H,2.5,0W-20,4.6 qts. with filter
2014,Lexus,ES350,3.5,0W-20,6.4 qts. with filter
2014,Lexus,GS350,3.5,0W-20,All Wheel Drive 6.8 qts. Rear Wheel Drive 6.6 qts. with filter
2014,Lexus,GS450H,3.5,0W-20,6.6 qts. with filter
2014,Lexus,GX460,4.6,0W-20,8.2 qts. with filter
2014,Lexus,IS-F,5.0,5W-30,9.8 qts. with filter
2014,Lexus,IS250,2.5,0W-20,All Wheel Drive 6.8 qts. Rear Wheel Drive 6.6 qts. with filter
2014,Lexus,IS350,3.5,0W-20,All Wheel Drive 6.8 qts. Rear Wheel Drive 6.6 qts. with filter
2014,Lexus,LS460,4.6,0W-20,All Wheel Drive 9.5 qts. Rear Wheel Drive 9 qts. with filter
2014,Lexus,LS600hl,5.0,0W-20,9.5 qts. with filter
2014,Lexus,LX570,5.7,0W-20,7.9 qts. with filter
2014,Lexus,RX350,3.5,0W-20,6.4 qts. with filter
2014,Lexus,RX450H,3.5,0W-20,6.4 qts. with filter
2014,Lincoln,MKS,3.5,5W-30,6 qts. with filter
2014,Lincoln,MKS,3.7,5W-20,6 qts. with filter
2014,Lincoln,MKT,3.7,5W-20,6 qts. with filter
2014,Lincoln,MKT,Turbo 2.0,5W-30,5.7 qts. with filter
2014,Lincoln,MKT,Turbo 3.5,5W-30,6 qts. with filter
2014,Lincoln,MKX,3.7,5W-20,6 qts. with filter
2014,Lincoln,MKZ,2.0,5W-20,4.5 qts. with filter
2014,Lincoln,MKZ,3.7,5W-20,6 qts. with filter
2014,Lincoln,MKZ,Turbo 2.0,5W-30,5.7 qts. with filter
2014,Lincoln,Navigator,5.4,5W-20,7 qts. with filter
2014,Lincoln,Navigator L,5.4,5W-20,7 qts. with filter
2014,Mazda,CX-5,2.0,0W-20,4.4 qts. with filter
2014,Mazda,CX-5,2.5,0W-20,4.8 qts. with filter
2014,Mazda,CX-9,3.7,5W-20,5.5 qts. with filter
2014,Mazda,Mazda 2,1.5,0W-20,4 qts. with filter
2014,Mazda,Mazda 3,2.0,0W-20,4.4 qts. with filter
2014,Mazda,Mazda 3,2.5,0W-20,4.8 qts. with filter
2014,Mazda,Mazda 5,2.5,0W-20,5.3 qts. with filter
2014,Mazda,Mazda 6,2.5,0W-20,4.8 qts. with filter
2014,Mazda,Miata,2.0,0W-20,With 6 speed manual transmission 4.8 qts. Without 6 speed manual transmission 4.6 qts. with filter
2014,Mercedes Benz,3.5,3.5,European Car Formula 5W-40 or 0W-40 Synthetic,6.9 qts. with filter
2014,Mercedes Benz,C250,Turbo 1.8,5W-40 Synthetic European Car Formula or 0W-40 Synthetic European Car Formula,5.8 qts. with filter
2014,Mercedes Benz,C300,3.5,5W-40 Synthetic European Car Formula or 0W-40 Synthetic European Car Formula,6.9 qts. with filter
2014,Mercedes Benz,C350,3.5,5W-40 Synthetic European Car Formula or 0W-40 Synthetic European Car Formula,6.9 qts. with filter
2014,Mercedes Benz,C63 AMG,6.3,5W-40 Synthetic European Car Formula or 0W-40 Synthetic European Car Formula,9 qts. with filter
2014,Mercedes Benz,CL550,4.6,5W-40 Synthetic European Car Formula or 0W-40 Synthetic European Car Formula,9 qts. with filter
2014,Mercedes Benz,CL600,5.5,European Car Formula 5W-40 or 0W40 Synthetic,9.5 qts. with filter
2014,Mercedes Benz,CL63 AMG,5.5,European Car Formula 5W-40 or 0W40 Synthetic,10 qts. with filter
2014,Mercedes Benz,CL65 AMG,6.0,European Car Formula 5W-40 or 0W40 Synthetic,9.5 qts. with filter
2014,Mercedes Benz,CLA250,Turbo 2.0,European Car Formula 5W-40 or 0W40 Synthetic,5.9 qts. with filter
2014,Mercedes Benz,CLA45 AMG,Turbo 2.0,European Car Formula 5W-40 or 0W40 Synthetic,5.8 qts. with filter
2014,Mercedes Benz,CLS550,Turbo 4.6,European Car Formula 5W-40 or 0W40 Synthetic,8.5 qts. with filter
2014,Mercedes Benz,CLS63 AMG,Turbo 5.5,European Car Formula 5W-40 or 0W40 Synthetic,9 qts. with filter
2014,Mercedes Benz,E250,Diesel 2.1,European Car Formula 5W-40 or 5W-30 Synthetic,6.9 qts. with filter
2014,Mercedes Benz,E350,3.5,European Car Formula 5W-40 or 0W40 Synthetic,6.9 qts. with filter
2014,Mercedes Benz,E400,3.5,European Car Formula 5W-40 or 0W40 Synthetic,6.9 qts. with filter
2014,Mercedes Benz,E550,Turbo 4.6,European Car Formula 5W-40 or 0W40 Synthetic,8.5 qts. with filter
2014,Mercedes Benz,E63 AMG,Turbo 5.5,European Car Formula 5W-40 or 0W40 Synthetic,9 qts. with filter
2014,Mercedes Benz,E63 AMG S,Turbo 5.5,European Car Formula 5W-40 or 0W40 Synthetic,9 qts. with filter
2014,Mercedes Benz,G550,5.5,European Car Formula 5W-40 or 0W40 Synthetic,9.5 qts. with filter
2014,Mercedes Benz,G63 AMG,Turbo 5.5,European Car Formula 5W-40 or 0W40 Synthetic,9 qts. with filter
2014,Mercedes Benz,GL350,Diesel 3.0,European Car Formula 5W-40 or 5W-30 Synthetic,8.5 qts. with filter
2014,Mercedes Benz,GL450,Turbo 4.6,European Car Formula 5W-40 or 0W-40 Synthetic,9 qts. with filter
2014,Mercedes Benz,GL550,Turbo 4.6,European Car Formula 5W-40 or 0W-40 Synthetic,9 qts. with filter
2014,Mercedes Benz,GL63 AMG,Turbo 5.5,European Car Formula 5W-40 or 0W-40 Synthetic,9 qts. with filter
2014,Mercedes Benz,GLK250,Diesel 2.1,European Car Formula 5W-40 or 5W-30 Synthetic,6.9 qts. with filter
2014,Mercedes Benz,GLK350,3.5,European Car Formula 5W-40 or 0W-40 Synthetic,6.9 qts. with filter
2014,Mercedes Benz,ML350,3.5,European Car Formula 5W-40 or 0W-40 Synthetic,7.4 qts. with filter
2014,Mercedes Benz,ML350,Diesel 3.0,European Car Formula 5W-40 or 5W-30 Synthetic,8.5 qts. with filter
2014,Mercedes Benz,ML550,Turbo 4.6,European Car Formula 5W-40 or 0W-40 Synthetic,9 qts. with filter
2014,Mercedes Benz,ML63 AMG,Turbo 5.5,European Car Formula 5W-40 or 0W-40 Synthetic,9 qts. with filter
2014,Mercedes Benz,S550,Turbo 4.6,8.5,12mm 15 ft. lbs. 14mm 22 qts. with filter
2014,Mercedes Benz,S63 AMG,Turbo 5.5,European Car Formula 5W-40 or 0W-40 Synthetic,9 qts. with filter
2014,Mercedes Benz,SL550,Turbo 4.6,European Car Formula 5W-40 or 0W-40 Synthetic,8.5 qts. with filter
2014,Mercedes Benz,SL63 AMG,Turbo 5.5,European Car Formula 5W-40 or 0W-40 Synthetic,Engine with cooler 10 qts. Engine without cooler 9 qts. with filter
2014,Mercedes Benz,SL65 AMG,Turbo 6.0,European Car Formula 5W-40 or 0W-40 Synthetic,Engine with cooler 11.6 qts. Engine without cooler 10.6 qts. qts. with filter
2014,Mercedes Benz,SLK250,Turbo 1.8,European Car Formula 5W-40 or 0W-40 Synthetic,5.8 qts. with filter
2014,Mercedes Benz,SLK350,3.5,European Car Formula 5W-40 or 0W-40 Synthetic,6.9 qts. with filter
2014,Mercedes Benz,SLK55 AMG,5.5,European Car Formula 5W-40 or 0W-40 Synthetic,10 qts. with filter
2014,Mercedes Benz,Sprinter 2500,Diesel 2.1,European Car Formula 5W-40 or 5W-30 Synthetic,12.2 qts. with filter
